Akhisar Belediyespor,Rizespor,0
Kayserispor,Eskisehirspor,0
Besiktas,Antalyaspor,1
Osmanlispor,Genclerbirligi,1
Trabzonspor,Sivasspor,1
Bursaspor,Kasimpasa,1
Konyaspor,Buyuksehyr,0
Mersin Idman Yurdu,Gaziantepspor,0
Eskisehirspor,Galatasaray,1
Gaziantepspor,Trabzonspor,-1
Genclerbirligi,Konyaspor,-1
Antalyaspor,Akhisar Belediyespor,0
Buyuksehyr,Mersin Idman Yurdu,1
Fenerbahce,Osmanlispor,0
Sivasspor,Bursaspor,-1
Kasimpasa,Besiktas,1
Rizespor,Kayserispor,0
Gaziantepspor,Sivasspor,-1
Galatasaray,Rizespor,0
Kayserispor,Antalyaspor,0
Osmanlispor,Eskisehirspor,0
Konyaspor,Fenerbahce,1
Mersin Idman Yurdu,Genclerbirligi,-1
Trabzonspor,Buyuksehyr,0
Akhisar Belediyespor,Kasimpasa,-1
Besiktas,Bursaspor,1
Galatasaray,Fenerbahce,0
Antalyaspor,Galatasaray,1
Eskisehirspor,Konyaspor,-1
Rizespor,Osmanlispor,-1
Sivasspor,Besiktas,-1
Bursaspor,Akhisar Belediyespor,-1
Buyuksehyr,Gaziantepspor,1
Fenerbahce,Mersin Idman Yurdu,1
Kasimpasa,Kayserispor,-1
Genclerbirligi,Trabzonspor,1
Kayserispor,Bursaspor,1
Akhisar Belediyespor,Besiktas,0
Buyuksehyr,Sivasspor,0
Osmanlispor,Antalyaspor,1
Galatasaray,Kasimpasa,1
Konyaspor,Rizespor,1
Mersin Idman Yurdu,Eskisehirspor,-1
Trabzonspor,Fenerbahce,-1
Gaziantepspor,Genclerbirligi,-1
Bursaspor,Galatasaray,0
Rizespor,Mersin Idman Yurdu,1
Besiktas,Kayserispor,1
Eskisehirspor,Trabzonspor,1
Genclerbirligi,Buyuksehyr,0
Antalyaspor,Konyaspor,1
Fenerbahce,Gaziantepspor,1
Sivasspor,Akhisar Belediyespor,0
Kasimpasa,Osmanlispor,0
Gaziantepspor,Eskisehirspor,0
Osmanlispor,Bursaspor,0
Sivasspor,Genclerbirligi,1
Akhisar Belediyespor,Kayserispor,0
Galatasaray,Besiktas,-1
Mersin Idman Yurdu,Antalyaspor,-1
Trabzonspor,Rizespor,1
Buyuksehyr,Fenerbahce,1
Konyaspor,Kasimpasa,1
Antalyaspor,Trabzonspor,1
Bursaspor,Konyaspor,0
Eskisehirspor,Buyuksehyr,-1
Kayserispor,Sivasspor,0
Rizespor,Gaziantepspor,1
Akhisar Belediyespor,Galatasaray,-1
Besiktas,Osmanlispor,1
Fenerbahce,Genclerbirligi,1
Kasimpasa,Mersin Idman Yurdu,1
Buyuksehyr,Rizespor,1
Konyaspor,Besiktas,1
Mersin Idman Yurdu,Bursaspor,-1
Galatasaray,Kayserispor,1
Gaziantepspor,Antalyaspor,1
Genclerbirligi,Eskisehirspor,1
Osmanlispor,Akhisar Belediyespor,1
Sivasspor,Fenerbahce,0
Trabzonspor,Kasimpasa,-1
